split,class_name,label_kind,image_path,image_stem,num_felz_variants,chosen_variant,felz_raw_path,felz_boundary_path,felz_colored_path,felz_info_path
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1038.JPG,HLTY_1038,2,HLTY_1038_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1038_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1038_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1038_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1038_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1039.JPG,HLTY_1039,2,HLTY_1039_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1039_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1039_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1039_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1039_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_104.jpg,HLTY_104,2,HLTY_104_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_104_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_104_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_104_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_104_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1040.JPG,HLTY_1040,2,HLTY_1040_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1040_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1040_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1040_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1040_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1042.JPG,HLTY_1042,2,HLTY_1042_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1042_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1042_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1042_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1042_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1044.JPG,HLTY_1044,2,HLTY_1044_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1044_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1044_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1044_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1044_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1045.JPG,HLTY_1045,2,HLTY_1045_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1045_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1045_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1045_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1045_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1047.JPG,HLTY_1047,2,HLTY_1047_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1047_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1047_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1047_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1047_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1049.JPG,HLTY_1049,2,HLTY_1049_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1049_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1049_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1049_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1049_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1051.JPG,HLTY_1051,2,HLTY_1051_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1051_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1051_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1051_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1051_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1052.JPG,HLTY_1052,2,HLTY_1052_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1052_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1052_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1052_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1052_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1053.JPG,HLTY_1053,2,HLTY_1053_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1053_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1053_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1053_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1053_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1055.JPG,HLTY_1055,2,HLTY_1055_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1055_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1055_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1055_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1055_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1056.JPG,HLTY_1056,2,HLTY_1056_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1056_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1056_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1056_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1056_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1059.JPG,HLTY_1059,2,HLTY_1059_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1059_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1059_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1059_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1059_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_106.jpg,HLTY_106,2,HLTY_106_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_106_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_106_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_106_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_106_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1061.JPG,HLTY_1061,2,HLTY_1061_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1061_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1061_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1061_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1061_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1062.JPG,HLTY_1062,2,HLTY_1062_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1062_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1062_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1062_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1062_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1063.JPG,HLTY_1063,2,HLTY_1063_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1063_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1063_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1063_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1063_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1064.JPG,HLTY_1064,2,HLTY_1064_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1064_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1064_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1064_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1064_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1065.JPG,HLTY_1065,1,HLTY_1065_s120_0_sg0_6_ms12,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1065_s120_0_sg0_6_ms12_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1065_s120_0_sg0_6_ms12_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1065_s120_0_sg0_6_ms12_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1065_s120_0_sg0_6_ms12_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1067.JPG,HLTY_1067,2,HLTY_1067_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1067_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1067_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1067_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1067_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1069.JPG,HLTY_1069,2,HLTY_1069_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1069_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1069_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1069_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1069_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_107.jpg,HLTY_107,2,HLTY_107_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_107_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_107_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_107_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_107_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1070.JPG,HLTY_1070,2,HLTY_1070_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1070_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1070_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1070_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1070_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1071.JPG,HLTY_1071,2,HLTY_1071_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1071_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1071_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1071_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1071_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1073.JPG,HLTY_1073,2,HLTY_1073_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1073_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1073_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1073_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1073_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1074.JPG,HLTY_1074,2,HLTY_1074_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1074_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1074_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1074_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1074_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1076.JPG,HLTY_1076,2,HLTY_1076_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1076_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1076_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1076_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1076_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1078.JPG,HLTY_1078,2,HLTY_1078_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1078_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1078_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1078_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1078_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1079.JPG,HLTY_1079,2,HLTY_1079_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1079_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1079_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1079_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1079_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_108.jpg,HLTY_108,2,HLTY_108_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_108_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_108_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_108_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_108_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1080.JPG,HLTY_1080,2,HLTY_1080_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1080_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1080_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1080_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1080_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1081.JPG,HLTY_1081,2,HLTY_1081_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1081_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1081_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1081_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1081_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1082.JPG,HLTY_1082,2,HLTY_1082_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1082_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1082_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1082_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1082_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1083.JPG,HLTY_1083,2,HLTY_1083_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1083_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1083_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1083_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1083_s80_0_sg0_5_ms20_info.txt
train,HLTY,healthy,D:\gemma4\segmentation_lattuce-desease\Roboflow_Dataset\train\HLTY\HLTY_1085.JPG,HLTY_1085,2,HLTY_1085_s80_0_sg0_5_ms20,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1085_s80_0_sg0_5_ms20_raw.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1085_s80_0_sg0_5_ms20_boundary.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1085_s80_0_sg0_5_ms20_colored.png,D:\gemma4\segmentation_lattuce-desease\felzenszwalb_masks_output\train\HLTY\HLTY_1085_s80_0_sg0_5_ms20_info.txt
